event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status
government_contract_LUNR_80GSFC25C0006,LUNR,2025-09-30T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80GSFC25C0006_8000_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80GSFC25C0006_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,3625000.0,3625000.0,,National Aeronautics and Space Administration,PHASE E LROC CONTRACT AWARD,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80GSFC25C0006,0.9,80GSFC25C0006,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336414,0.9,336414,AR11,0.9,AR11,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2026-09-30,0.9,2026-09-30,2025-09-30,0.9,2025-09-30,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,PHASE E LROC CONTRACT AWARD,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2025-09-30,10.520000457763672,885495338.1711388,,0.004093753906696909,0.004093753906696909,,,,,0.20780716552118084,0.04335195932455749,0.16445520619662335,0.010566821514306657,0.07628240022079225,-0.06571557870648559,small_cap,True,ok
government_contract_LUNR_80JSC026F7009,LUNR,2026-03-25T12:00:00,government_contract,LUNR task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80JSC026F7009_8000_80HQTR19D0010_8000,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80JSC026F7009_8000_80HQTR19D0010_8000,task_order_award,True,False,True,False,False,0.94,46831892.0,46831892.0,,National Aeronautics and Space Administration,CLPS TASK ORDER CT-4 PAYLOADS AND RESEARCH INVESTIGATIONS ON THE SURFACE OF THE MOON.,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,National Aeronautics and Space Administration,0.9,source metadata,80JSC026F7009,0.9,80JSC026F7009,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,481212,0.9,481212,AR14,0.9,AR14,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2031-05-31,0.9,2031-05-31,2026-03-25,0.9,2026-03-25,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,80JSC026F7009,0.9,80JSC026F7009,0.9,CLPS TASK ORDER CT-4 PAYLOADS AND RESEARCH INVESTIGATIONS ON THE SURFACE OF THE MOON.,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2026-03-25,20.549999237060547,1729745982.1314354,,0.027074433173299002,0.027074433173299002,,,,,0.2932661292040817,-0.04982508714739298,0.34309121635147466,0.34754093357774085,-0.04591587993334656,0.3934568135110874,small_cap,True,ok
government_contract_LUNR_80HQTR26C0001,LUNR,2026-04-01T12:00:00,government_contract,LUNR new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80HQTR26C0001_8000_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_80HQTR26C0001_8000_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,1857209.18,1857209.18,,National Aeronautics and Space Administration,"SUSTAINED OPERATIONS OF THE SHADOWCAM INSTRUMENT ABOARD THE KOREA PATHFINDER LUNAR ORBITER (KPLO) MISSION AS DESCRIBED IN ATTACHMENT A, STATEMENT OF WORK (SOW).",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,National Aeronautics and Space Administration,0.9,source metadata,80HQTR26C0001,0.9,80HQTR26C0001,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,541715,0.9,541715,AR12,0.9,AR12,0.9,source metadata,"INTUITIVE MACHINES, LLC",0.9,"INTUITIVE MACHINES, LLC",2027-03-31,0.9,2027-03-31,2026-04-01,0.9,2026-04-01,prime,0.9,prime,0.9,source metadata,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,0.9,"SUSTAINED OPERATIONS OF THE SHADOWCAM INSTRUMENT ABOARD THE KOREA PATHFINDER LUNAR ORBITER (KPLO) MISSION AS DESCRIBED IN ATTACHMENT A, STATEMENT OF WORK (SOW).",0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,LUNR,0.9,LUNR,"Intuitive Machines, Inc.",0.9,"Intuitive Machines, Inc.",,,,,,,2026-04-01,20.239999771118164,1703652534.4144306,,0.0010901337816741775,0.0010901337816741775,,,,,0.08700316105632688,-0.04101487530100456,0.12801803635733144,0.10239646504731814,-0.044626479364978766,0.1470229444122969,small_cap,True,ok
government_contract_MRCY_SPRRA222C0004,MRCY,2021-12-21T12:00:00,government_contract,MRCY new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_SPRRA222C0004_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_SPRRA222C0004_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,1565000.0,1565000.0,,Department of Defense,CIRCUIT CASD ASSEMB,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,SPRRA222C0004,0.9,SPRRA222C0004,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,334412,0.9,334412,5998,0.9,5998,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2023-10-31,0.9,2023-10-31,2021-12-21,0.9,2021-12-21,prime,0.9,prime,0.9,source metadata,Defense Logistics Agency,0.9,Defense Logistics Agency,,,,0.9,CIRCUIT CASD ASSEMB,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2021-12-21,51.20000076293945,2900268280.0173645,,0.0005396052533425046,0.0005396052533425046,,,,,0.02481988993575035,-0.006166216507171973,0.030986106442922323,0.06356463257348954,0.049807282904207995,0.013757349669281549,mid_cap,False,ok
government_contract_MRCY_N0042122F0015,MRCY,2022-02-14T12:00:00,government_contract,MRCY task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0042122F0015_9700_N0042117G0001_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0042122F0015_9700_N0042117G0001_9700,task_order_award,True,False,True,False,False,0.94,6864794.06,6864794.06,,Department of Defense,NFTE TASK ORDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0042122F0015,0.9,N0042122F0015,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541712,0.9,541712,AC14,0.9,AC14,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2026-07-31,0.9,2026-07-31,2022-02-14,0.9,2022-02-14,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0042122F0015,0.9,N0042122F0015,0.9,NFTE TASK ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2022-02-14,52.65999984741211,2988653308.9000626,,0.002296952289366244,0.002296952289366244,,,,,-0.1220406760701902,-0.055302137940938745,-0.06673853812925146,0.01778117779474675,-0.058908964924491825,0.07669014271923857,mid_cap,False,ok
government_contract_MRCY_N6893624F0214,MRCY,2024-02-28T12:00:00,government_contract,MRCY task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6893624F0214_9700_N6893624D0002_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6893624F0214_9700_N6893624D0002_9700,task_order_award,True,False,True,False,False,0.94,20332375.0,20332375.0,,Department of Defense,RADAR MODULATOR PRODUCTION UNITS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N6893624F0214,0.9,N6893624F0214,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,334419,0.9,334419,5865,0.9,5865,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2026-02-28,0.9,2026-02-28,2024-02-28,0.9,2024-02-28,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6893624F0214,0.9,N6893624F0214,0.9,RADAR MODULATOR PRODUCTION UNITS,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2024-02-28,29.56999969482422,1755452010.482941,,0.011582415741690584,0.011582415741690584,,,,,-0.028580841786122968,0.03131045718358605,-0.05989129896970902,-0.1376494924083188,0.11374364557507954,-0.25139313798339835,small_cap,True,ok
government_contract_MRCY_SPRRA224C0017,MRCY,2024-06-27T12:00:00,government_contract,MRCY new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_SPRRA224C0017_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_SPRRA224C0017_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,1016061.0,1016061.0,,Department of Defense,"CHASSIS, ELECTRICAL",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,SPRRA224C0017,0.9,SPRRA224C0017,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,335931,0.9,335931,5975,0.9,5975,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2024-12-31,0.9,2024-12-31,2024-06-27,0.9,2024-06-27,prime,0.9,prime,0.9,source metadata,Defense Logistics Agency,0.9,Defense Logistics Agency,,,,0.9,"CHASSIS, ELECTRICAL",0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2024-06-27,26.76000022888184,1588098920.0632212,,0.0006397970473775974,0.0006397970473775974,,,,,-0.11273208341285879,0.0418791536039167,-0.15461123701677548,-0.048025626188445525,0.05645781091278046,-0.10448343710122598,small_cap,True,ok
government_contract_MRCY_N6893624F0700,MRCY,2024-09-24T12:00:00,government_contract,MRCY task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6893624F0700_9700_N6893624D0002_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6893624F0700_9700_N6893624D0002_9700,task_order_award,True,False,True,False,False,0.94,1968736.0,1968736.0,,Department of Defense,RADAR MODULATOR PRODUCTION UNITS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N6893624F0700,0.9,N6893624F0700,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,334419,0.9,334419,5865,0.9,5865,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2026-01-15,0.9,2026-01-15,2024-09-24,0.9,2024-09-24,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6893624F0700,0.9,N6893624F0700,0.9,RADAR MODULATOR PRODUCTION UNITS,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2024-09-24,36.58000183105469,2173086806.0563965,,0.0009059628886030367,0.0009059628886030367,,,,,-0.02140179813271692,0.02186611843476083,-0.04326791656747775,0.355316863329459,0.05297891074037597,0.302337952589083,mid_cap,False,ok
government_contract_MRCY_N0002424C5205,MRCY,2024-09-26T12:00:00,government_contract,MRCY new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002424C5205_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0002424C5205_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,1999999.99,1999999.99,,Department of Defense,SUPPORT PRODUCTION AND DELIVERY,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,N0002424C5205,0.9,N0002424C5205,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,334511,0.9,334511,5996,0.9,5996,0.9,source metadata,"MERCURY SYSTEMS, INC.",0.9,"MERCURY SYSTEMS, INC.",2027-03-05,0.9,2027-03-05,2024-09-26,0.9,2024-09-26,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,SUPPORT PRODUCTION AND DELIVERY,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2024-09-26,36.970001220703125,2196255272.0375977,,0.0009106409511971166,0.0009106409511971166,,,,,-0.0035039692389378096,0.028220375147245624,-0.031724344386183434,0.2774706474934414,0.04561909734834724,0.23185155014509418,mid_cap,False,ok
government_contract_MRCY_N6893624F0724,MRCY,2024-09-30T12:00:00,government_contract,MRCY task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6893624F0724_9700_N6893624D0002_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6893624F0724_9700_N6893624D0002_9700,task_order_award,True,False,True,False,False,0.94,2105781.0,2105781.0,,Department of Defense,RADAR MODULATOR PRODUCTION UNITS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N6893624F0724,0.9,N6893624F0724,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,334419,0.9,334419,5865,0.9,5865,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2026-01-12,0.9,2026-01-12,2024-09-30,0.9,2024-09-30,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6893624F0724,0.9,N6893624F0724,0.9,RADAR MODULATOR PRODUCTION UNITS,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2024-09-30,37.0,2198037392.0,,0.0009580278332225933,0.0009580278332225933,,,,,-0.0237467411515635,0.02100453289110016,-0.04475127404266366,0.2684264622292334,0.03764575517972535,0.23078070704950804,mid_cap,False,ok
government_contract_MRCY_N0042125F0572,MRCY,2025-04-28T12:00:00,government_contract,MRCY task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0042125F0572_9700_N0042124G0003_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0042125F0572_9700_N0042124G0003_9700,task_order_award,True,False,True,False,False,0.94,9444826.86,9444826.86,,Department of Defense,CREATE PHASE 1,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0042125F0572,0.9,N0042125F0572,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AC14,0.9,AC14,0.9,source metadata,MERCURY SYSTEMS INC,0.9,MERCURY SYSTEMS INC,2026-12-31,0.9,2026-12-31,2025-04-28,0.9,2025-04-28,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0042125F0572,0.9,N0042125F0572,0.9,CREATE PHASE 1,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,MRCY,0.9,MRCY,"Mercury Systems, Inc.",0.9,"Mercury Systems, Inc.",,,,,,,2025-04-28,49.72999954223633,2967943910.2901344,,0.003182279431647585,0.003182279431647585,,,,,0.16137318768471043,-0.008656386860077192,0.17002957454478762,0.22487688205049583,-0.0868255916961137,0.31170247374660953,mid_cap,False,ok
