event_id,ticker,event_time,source_doc_ids,usable_fact_count,source_type,source_url,release_session,agency,agency_confidence,agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,award_amount,award_amount_confidence,award_amount_evidence,award_type,award_type_confidence,award_type_evidence,contract_number,contract_number_confidence,contract_number_evidence,contract_type,contract_type_confidence,contract_type_evidence,obligated_amount,obligated_amount_confidence,obligated_amount_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,naics_code,naics_code_confidence,naics_code_evidence,recipient_mapping_confidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,product_or_service_description,product_or_service_description_confidence,product_or_service_description_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,psc_code,psc_code_confidence,psc_code_evidence,government_contract_event_type,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,ceiling_only_flag,ceiling_only_flag_confidence,ceiling_only_flag_evidence,modification_flag,modification_flag_confidence,modification_flag_evidence,new_work_flag,new_work_flag_confidence,new_work_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,option_exercise_flag,option_exercise_flag_confidence,option_exercise_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,modification_number,modification_number_confidence,modification_number_evidence,contract_ceiling,contract_ceiling_confidence,contract_ceiling_evidence
government_contract_LMT_N0002423C5123,LMT,2023-01-01T12:00:00,usaspending_CONT_AWD_N0002423C5123_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002423C5123_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,1079303335.1,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002423C5123,0.9,N0002423C5123,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,1079303335.1,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,334511,0.9,334511,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,AEGIS F&S CONTRACT AWARD,0.9,AEGIS F&S CONTRACT AWARD,2023-01-01,0.9,2023-01-01,prime,0.9,prime,2029-12-31,0.9,2029-12-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1230,0.9,1230,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_W31P4Q23C0008,LMT,2023-02-28T12:00:00,usaspending_CONT_AWD_W31P4Q23C0008_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q23C0008_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,488807890.77,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q23C0008,0.9,W31P4Q23C0008,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,488807890.77,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,541330,0.9,541330,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,"THIS UCA IS FOR A PARTIAL STATEMENT OF WORK (SOW) SCOPE LIMITED TO PROCURING LONG LEAD ITEMS (LLI), PROGRAM MANAGEMENT, AND SYSTEMS ENGINEERING ASSOCIATED WITH BATTERY 2 FOR A SIX-MONTH PERIOD OF PERFORMANCE.",0.9,"THIS UCA IS FOR A PARTIAL STATEMENT OF WORK (SOW) SCOPE LIMITED TO PROCURING LONG LEAD ITEMS (LLI), PROGRAM MANAGEMENT, AND SYSTEMS ENGINEERING ASSOCIATED WITH BATTERY 2 FOR A SIX-MONTH PERIOD OF PERFORMANCE.",2023-02-28,0.9,2023-02-28,prime,0.9,prime,2028-02-28,0.9,2028-02-28,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,1440,0.9,1440,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_W31P4Q23C0005,LMT,2023-03-30T12:00:00,usaspending_CONT_AWD_W31P4Q23C0005_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q23C0005_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,2213842633.09,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q23C0005,0.9,W31P4Q23C0005,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,2213842633.09,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336415,0.9,336415,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,AGMS PRODUCTION,0.9,AGMS PRODUCTION,2023-03-30,0.9,2023-03-30,prime,0.9,prime,2028-09-30,0.9,2028-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,1410,0.9,1410,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0001923C0009,LMT,2023-04-01T12:00:00,usaspending_CONT_AWD_N0001923C0009_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001923C0009_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,679431034.19,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0001923C0009,0.9,N0001923C0009,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,679431034.19,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,"F-35 BLOCK FOUR DEVELOPMENT CONTRACT FOR THE CONTINUED DEVELOPMENT OF CRITICAL WARFIGHTING CAPABILITIES, AS WELL AS REQUIRED TRAINING AND COMBAT DATA SYSTEMS DEVELOPMENT.",0.9,"F-35 BLOCK FOUR DEVELOPMENT CONTRACT FOR THE CONTINUED DEVELOPMENT OF CRITICAL WARFIGHTING CAPABILITIES, AS WELL AS REQUIRED TRAINING AND COMBAT DATA SYSTEMS DEVELOPMENT.",2023-04-01,0.9,2023-04-01,prime,0.9,prime,2028-03-31,0.9,2028-03-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,AC11,0.9,AC11,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_W31P4Q23C0032,LMT,2023-04-28T12:00:00,usaspending_CONT_AWD_W31P4Q23C0032_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q23C0032_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,764067657.09,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q23C0032,0.9,W31P4Q23C0032,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,764067657.09,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,PRODUCTION OF THE M270A2 MULTIPLE LAUNCH ROCKET SYSTEM (MLRS).,0.9,PRODUCTION OF THE M270A2 MULTIPLE LAUNCH ROCKET SYSTEM (MLRS).,2023-04-28,0.9,2023-04-28,prime,0.9,prime,2029-08-31,0.9,2029-08-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,1440,0.9,1440,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_W31P4Q23F0177,LMT,2023-05-03T12:00:00,usaspending_CONT_AWD_W31P4Q23F0177_9700_W31P4Q23D0014_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q23F0177_9700_W31P4Q23D0014_9700,unknown,Department of Defense,0.9,Department of Defense,W31P4Q23F0177,0.9,W31P4Q23F0177,1254528790.97,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,W31P4Q23F0177,0.9,W31P4Q23F0177,DELIVERY ORDER,0.9,DELIVERY ORDER,1254528790.97,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.95,0.9,source metadata,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,0.9,RAYTHEON/LOCKHEED MARTIN JAVELIN JV,JAVELIN WEAPONS SYSTEM PRODUCTION IDIQ DELIVERY ORDER: 6300 MISSILES & PRODUCTION RAMP UP,0.9,JAVELIN WEAPONS SYSTEM PRODUCTION IDIQ DELIVERY ORDER: 6300 MISSILES & PRODUCTION RAMP UP,2023-05-03,0.9,2023-05-03,prime,0.9,prime,2028-06-30,0.9,2028-06-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,5342,0.9,5342,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_FA868223CB001,LMT,2023-05-18T12:00:00,usaspending_CONT_AWD_FA868223CB001_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA868223CB001_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,1164277426.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,FA868223CB001,0.9,FA868223CB001,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,1164277426.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,LONG RANGE ANTI-SHIP MISSILE (LRASM) LOT 7/8,0.9,LONG RANGE ANTI-SHIP MISSILE (LRASM) LOT 7/8,2023-05-18,0.9,2023-05-18,prime,0.9,prime,2029-01-31,0.9,2029-01-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,1425,0.9,1425,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_FA868223CB003,LMT,2023-05-18T12:00:00,usaspending_CONT_AWD_FA868223CB003_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA868223CB003_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,765847312.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,FA868223CB003,0.9,FA868223CB003,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,765847312.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,JOINT AIR TO SURFACE STANDOFF MISSILE LOT 21,0.9,JOINT AIR TO SURFACE STANDOFF MISSILE LOT 21,2023-05-18,0.9,2023-05-18,prime,0.9,prime,2026-03-09,0.9,2026-03-09,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,1425,0.9,1425,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0002423C5325,LMT,2023-05-23T12:00:00,usaspending_CONT_AWD_N0002423C5325_9700_NONE_NONE_,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002423C5325_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,441756474.53,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002423C5325,0.9,N0002423C5325,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,441756474.53,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336415,0.9,336415,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,MK 8 MOD 5 STANDARD MODULE,0.9,MK 8 MOD 5 STANDARD MODULE,2023-05-23,0.9,2023-05-23,prime,0.9,prime,2031-09-30,0.9,2031-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1440,0.9,1440,contract_modification,0.88,modification language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,modification,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,MODIFICATION_PRESENT,0.76,MOD,,,
government_contract_LMT_N0001923C0058,LMT,2023-08-17T12:00:00,usaspending_CONT_AWD_N0001923C0058_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001923C0058_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,635797370.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0001923C0058,0.9,N0001923C0058,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,635797370.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,"INTEGRATION EFFORTS FOR AN F-35 FOREIGN MILITARY SALES (FMS) CUSTOMER INCLUDING PROGRAM MANAGEMENT, NON-RECURRING UNIQUE REQUIREMENTS, AND TRAINING.",0.9,"INTEGRATION EFFORTS FOR AN F-35 FOREIGN MILITARY SALES (FMS) CUSTOMER INCLUDING PROGRAM MANAGEMENT, NON-RECURRING UNIQUE REQUIREMENTS, AND TRAINING.",2023-08-17,0.9,2023-08-17,prime,0.9,prime,2027-12-31,0.9,2027-12-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,AC13,0.9,AC13,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0003023C0100,LMT,2023-09-05T12:00:00,usaspending_CONT_AWD_N0003023C0100_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0003023C0100_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,1284761157.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0003023C0100,0.9,N0003023C0100,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,1284761157.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,FY24 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,0.9,FY24 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2023-09-05,0.9,2023-09-05,prime,0.9,prime,2028-09-30,0.9,2028-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Defense Contract Management Agency,0.9,Defense Contract Management Agency,,,,1420,0.9,1420,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0001923F0640,LMT,2023-09-08T12:00:00,usaspending_CONT_AWD_N0001923F0640_9700_N0001919D0015_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001923F0640_9700_N0001919D0015_9700,unknown,Department of Defense,0.9,Department of Defense,N0001923F0640,0.9,N0001923F0640,438640304.63,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0001923F0640,0.9,N0001923F0640,DELIVERY ORDER,0.9,DELIVERY ORDER,438640304.63,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336413,0.9,336413,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,THIS DELIVERY ORDER FUNDS THE ACQUISITION OF F-35 LOT 15-16 HMDS FOR ALL CUSTOMERS.,0.9,THIS DELIVERY ORDER FUNDS THE ACQUISITION OF F-35 LOT 15-16 HMDS FOR ALL CUSTOMERS.,2023-09-08,0.9,2023-09-08,prime,0.9,prime,2028-03-31,0.9,2028-03-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1510,0.9,1510,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0002423C5101,LMT,2023-09-18T12:00:00,usaspending_CONT_AWD_N0002423C5101_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002423C5101_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,491131370.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002423C5101,0.9,N0002423C5101,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,491131370.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,334511,0.9,334511,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,AEGIS FMS CANADIAN SURFACE COMBATANT LAND BASED TEST SITES ESTABLISHMENT,0.9,AEGIS FMS CANADIAN SURFACE COMBATANT LAND BASED TEST SITES ESTABLISHMENT,2023-09-18,0.9,2023-09-18,prime,0.9,prime,2032-01-31,0.9,2032-01-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1230,0.9,1230,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0001923F0240,LMT,2023-09-19T12:00:00,usaspending_CONT_AWD_N0001923F0240_9700_N0001923D0010_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001923F0240_9700_N0001923D0010_9700,unknown,Department of Defense,0.9,Department of Defense,N0001923F0240,0.9,N0001923F0240,444631881.0,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0001923F0240,0.9,N0001923F0240,DELIVERY ORDER,0.9,DELIVERY ORDER,444631881.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,"SUPPORT EQUIPMENT PURCHASE FOR SERVICES, PARTNER COUNTRIES, AND FMS COUNTRIES",0.9,"SUPPORT EQUIPMENT PURCHASE FOR SERVICES, PARTNER COUNTRIES, AND FMS COUNTRIES",2023-09-19,0.9,2023-09-19,prime,0.9,prime,2030-03-29,0.9,2030-03-29,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,1510,0.9,1510,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_N0001923C0060,LMT,2023-09-29T12:00:00,usaspending_CONT_AWD_N0001923C0060_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001923C0060_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,747633766.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0001923C0060,0.9,N0001923C0060,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,747633766.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,SWITZERLAND INTEGRATION CONTRACT,0.9,SWITZERLAND INTEGRATION CONTRACT,2023-09-29,0.9,2023-09-29,prime,0.9,prime,2030-12-31,0.9,2030-12-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,AC13,0.9,AC13,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_LMT_W31P4Q23C0052,LMT,2023-09-29T12:00:00,usaspending_CONT_AWD_W31P4Q23C0052_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W31P4Q23C0052_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,579461820.12,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q23C0052,0.9,W31P4Q23C0052,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,579461820.12,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.96,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,PRECISION STRIKE MISSILE (PRSM) EARLY OPERATIONAL CAPACITY (EOC) LOT 3,0.9,PRECISION STRIKE MISSILE (PRSM) EARLY OPERATIONAL CAPACITY (EOC) LOT 3,2023-09-29,0.9,2023-09-29,prime,0.9,prime,2027-10-31,0.9,2027-10-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Army,0.9,Department of the Army,,,,1410,0.9,1410,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
