ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
RVMD,2024-02-21,2024-02-26,164690408.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017024020145,0000950170-24-020145,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2024-05-02,2024-05-08,164986227.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017024055655,0000950170-24-055655,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2024-08-02,2024-08-07,167038943.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017024092783,0000950170-24-092783,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2024-11-04,2024-11-06,168219391.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017024122303,0000950170-24-122303,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2025-02-21,2025-02-26,185913326.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017025027736,0000950170-25-027736,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2025-05-02,2025-05-07,186267544.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017025065660,0000950170-25-065660,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2025-08-01,2025-08-06,186933190.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017025104022,0000950170-25-104022,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2025-10-31,2025-11-05,193319805.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000119312525266923,0001193125-25-266923,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2026-02-20,2026-02-25,198173397.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000119312526071563,0001193125-26-071563,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2026-05-01,2026-05-06,212596462.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000119312526208969,0001193125-26-208969,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RXRX,2021-04-30,2021-05-12,168320745.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1601830/000160183021000007,0001601830-21-000007,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2021-05-04,2021-05-05,187675648.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459021024148,0001564590-21-024148,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2021-08-03,2021-08-04,187890775.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459021040861,0001564590-21-040861,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2021-11-05,2021-11-08,188832954.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459021055263,0001564590-21-055263,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2022-03-11,2022-03-16,189543388.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459022010539,0001564590-22-010539,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2022-05-06,2022-05-10,189667928.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459022019299,0001564590-22-019299,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2022-07-29,2022-08-04,190231708.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459022028036,0001564590-22-028036,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2022-10-27,2022-11-02,190726445.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459022036375,0001564590-22-036375,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2023-03-10,2023-03-16,191361182.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459023003798,0001564590-23-003798,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2023-05-01,2023-05-08,191500944.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000156459023007074,0001564590-23-007074,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2023-07-27,2023-08-03,196942065.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017023038050,0000950170-23-038050,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2023-10-31,2023-11-08,197133208.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017023061171,0000950170-23-061171,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2024-02-22,2024-02-29,220447557.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017024023119,0000950170-24-023119,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2024-05-03,2024-05-08,221502908.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017024055727,0000950170-24-055727,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2024-07-31,2024-08-08,222465934.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017024094052,0000950170-24-094052,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2024-10-31,2024-11-08,223268889.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017024123730,0000950170-24-123730,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2025-03-10,2025-03-17,225024899.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017025040254,0000950170-25-040254,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2025-04-30,2025-05-08,225555379.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000095017025066943,0000950170-25-066943,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2025-08-04,2025-08-11,237806498.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000177012125000010,0001770121-25-000010,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2025-10-29,2025-11-06,266366120.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000119312525269569,0001193125-25-269569,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2026-02-24,2026-03-03,266866897.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000119312526088215,0001193125-26-088215,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SANA,2026-04-30,2026-05-11,278291590.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1770121/000119312526216769,0001193125-26-216769,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2016-05-05,2016-05-16,17782150.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312516591861,0001193125-16-591861,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2016-08-08,2016-08-15,17782150.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312516681546,0001193125-16-681546,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2016-11-07,2016-11-14,18193360.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312516767345,0001193125-16-767345,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2017-03-07,2017-03-14,18244423.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312517081863,0001193125-17-081863,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2017-05-02,2017-05-09,18255943.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312517163872,0001193125-17-163872,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
SNDX,2017-08-10,2017-08-10,22219978.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1395937/000119312517254597,0001193125-17-254597,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
